Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex,sentiment
100278,Romeo and Juliet,Tragedy,Capulet,1,2,31,And like her most whose merit most shall be:,male,0.5
100279,Romeo and Juliet,Tragedy,Capulet,1,2,32,"Which on more view, of many mine being one",male,0.5
100280,Romeo and Juliet,Tragedy,Capulet,1,2,33,"May stand in number, though in reckoning none,",male,0.0
100281,Romeo and Juliet,Tragedy,Capulet,1,2,34,"Come, go with me.",male,0.0
100282,Romeo and Juliet,Tragedy,Capulet,1,2,35,"Go, sirrah, trudge about",male,0.0
100283,Romeo and Juliet,Tragedy,Capulet,1,2,36,Through fair Verona; find those persons out,male,0.7
100284,Romeo and Juliet,Tragedy,Capulet,1,2,37,"Whose names are written there, and to them say,",male,0.0
100285,Romeo and Juliet,Tragedy,Capulet,1,2,38,My house and welcome on their pleasure stay.,male,0.8
100286,Romeo and Juliet,Tragedy,Servant,1,2,39,Find them out whose names are written here! It is,male,0.0
100287,Romeo and Juliet,Tragedy,Servant,1,2,40,"written, that the shoemaker should meddle with his",male,0.0
100288,Romeo and Juliet,Tragedy,Servant,1,2,41,"yard, and the tailor with his last, the fisher with",male,0.0
100289,Romeo and Juliet,Tragedy,Servant,1,2,42,"his pencil, and the painter with his nets; but I am",male,0.0
100290,Romeo and Juliet,Tragedy,Servant,1,2,43,sent to find those persons whose names are here,male,0.0
100291,Romeo and Juliet,Tragedy,Servant,1,2,44,"writ, and can never find what names the writing",male,0.0
100292,Romeo and Juliet,Tragedy,Servant,1,2,45,person hath here writ. I must to the learned.--In good time.,male,0.7
100293,Romeo and Juliet,Tragedy,Benvolio,1,2,46,"Tut, man, one fire burns out another's burning,",male,0.0
100294,Romeo and Juliet,Tragedy,Benvolio,1,2,47,One pain is lessen'd by another's anguish;,male,0.0
100295,Romeo and Juliet,Tragedy,Benvolio,1,2,48,"Turn giddy, and be holp by backward turning;",male,0.0
100296,Romeo and Juliet,Tragedy,Benvolio,1,2,49,One desperate grief cures with another's languish:,male,-0.7
100297,Romeo and Juliet,Tragedy,Benvolio,1,2,50,"Take thou some new infection to thy eye,",male,0.14
100298,Romeo and Juliet,Tragedy,Benvolio,1,2,51,And the rank poison of the old will die.,male,-0.35
100299,Romeo and Juliet,Tragedy,Romeo,1,2,52,Your plaintain-leaf is excellent for that.,male,1.0
100300,Romeo and Juliet,Tragedy,Benvolio,1,2,53,"For what, I pray thee?",male,0.0
100301,Romeo and Juliet,Tragedy,Romeo,1,2,54,For your broken shin.,male,-0.4
100302,Romeo and Juliet,Tragedy,Benvolio,1,2,55,"Why, Romeo, art thou mad?",male,-0.62
100303,Romeo and Juliet,Tragedy,Romeo,1,2,56,"Not mad, but bound more than a mad-man is;",male,0.41
100304,Romeo and Juliet,Tragedy,Romeo,1,2,57,"Shut up in prison, kept without my food,",male,0.0
100305,Romeo and Juliet,Tragedy,Romeo,1,2,58,"Whipp'd and tormented and--God-den, good fellow.",male,0.7
100306,Romeo and Juliet,Tragedy,Servant,1,2,59,"God gi' god-den. I pray, sir, can you read?",male,0.0
100307,Romeo and Juliet,Tragedy,Romeo,1,2,60,"Ay, mine own fortune in my misery.",male,0.6
100308,Romeo and Juliet,Tragedy,Servant,1,2,61,"Perhaps you have learned it without book: but, I",male,0.0
100309,Romeo and Juliet,Tragedy,Servant,1,2,62,"pray, can you read any thing you see?",male,0.0
100310,Romeo and Juliet,Tragedy,Romeo,1,2,63,"Ay, if I know the letters and the language.",male,0.0
100311,Romeo and Juliet,Tragedy,Servant,1,2,64,Ye say honestly: rest you merry!,male,0.75
100312,Romeo and Juliet,Tragedy,Romeo,1,2,65,"Stay, fellow; I can read.",male,0.0
100313,Romeo and Juliet,Tragedy,Romeo,1,2,66,'Signior Martino and his wife and daughters;,male,0.0
100314,Romeo and Juliet,Tragedy,Romeo,1,2,67,County Anselme and his beauteous sisters; the lady,male,0.0
100315,Romeo and Juliet,Tragedy,Romeo,1,2,68,widow of Vitravio; Signior Placentio and his lovely,male,0.5
100316,Romeo and Juliet,Tragedy,Romeo,1,2,69,nieces; Mercutio and his brother Valentine; mine,male,0.0
100317,Romeo and Juliet,Tragedy,Romeo,1,2,70,"uncle Capulet, his wife and daughters; my fair niece",male,0.7
100318,Romeo and Juliet,Tragedy,Romeo,1,2,71,Rosaline; Livia; Signior Valentio and his cousin,male,0.0
100319,Romeo and Juliet,Tragedy,Romeo,1,2,72,"Tybalt, Lucio and the lively Helena.' A fair",male,0.42
100320,Romeo and Juliet,Tragedy,Romeo,1,2,73,assembly: whither should they come?,male,0.0
100321,Romeo and Juliet,Tragedy,Servant,1,2,74,Up.,male,0.0
100322,Romeo and Juliet,Tragedy,Romeo,1,2,75,Whither?,male,0.0
100323,Romeo and Juliet,Tragedy,Servant,1,2,76,To supper; to our house.,male,0.0
100324,Romeo and Juliet,Tragedy,Romeo,1,2,77,Whose house?,male,0.0
100325,Romeo and Juliet,Tragedy,Servant,1,2,78,My master's.,male,0.0
100326,Romeo and Juliet,Tragedy,Romeo,1,2,79,"Indeed, I should have ask'd you that before.",male,0.0
100327,Romeo and Juliet,Tragedy,Servant,1,2,80,Now I'll tell you without asking: my master is the,male,0.0
100328,Romeo and Juliet,Tragedy,Servant,1,2,81,great rich Capulet; and if you be not of the house,male,0.59
100329,Romeo and Juliet,Tragedy,Servant,1,2,82,"of Montagues, I pray, come and crush a cup of wine.",male,0.0
100330,Romeo and Juliet,Tragedy,Servant,1,2,83,Rest you merry!,male,0.0
100331,Romeo and Juliet,Tragedy,Benvolio,1,2,84,At this same ancient feast of Capulet's,male,0.0
100332,Romeo and Juliet,Tragedy,Benvolio,1,2,85,"Sups the fair Rosaline whom thou so lovest,",male,0.7
100333,Romeo and Juliet,Tragedy,Benvolio,1,2,86,With all the admired beauties of Verona:,male,0.0
100334,Romeo and Juliet,Tragedy,Benvolio,1,2,87,"Go thither; and, with unattainted eye,",male,0.0
100335,Romeo and Juliet,Tragedy,Benvolio,1,2,88,"Compare her face with some that I shall show,",male,0.0
100336,Romeo and Juliet,Tragedy,Benvolio,1,2,89,And I will make thee think thy swan a crow.,male,0.0
100337,Romeo and Juliet,Tragedy,Romeo,1,2,90,When the devout religion of mine eye,male,0.0
100338,Romeo and Juliet,Tragedy,Romeo,1,2,91,"Maintains such falsehood, then turn tears to fires;",male,0.0
100339,Romeo and Juliet,Tragedy,Romeo,1,2,92,"And these, who often drown'd could never die,",male,0.0
100340,Romeo and Juliet,Tragedy,Romeo,1,2,93,"Transparent heretics, be burnt for liars!",male,0.0
100341,Romeo and Juliet,Tragedy,Romeo,1,2,94,One fairer than my love! the all-seeing sun,male,0.62
100342,Romeo and Juliet,Tragedy,Romeo,1,2,95,Ne'er saw her match since first the world begun.,male,0.25
100343,Romeo and Juliet,Tragedy,Benvolio,1,2,96,"Tut, you saw her fair, none else being by,",male,0.7
100344,Romeo and Juliet,Tragedy,Benvolio,1,2,97,Herself poised with herself in either eye:,male,0.0
100345,Romeo and Juliet,Tragedy,Benvolio,1,2,98,But in that crystal scales let there be weigh'd,male,0.0
100346,Romeo and Juliet,Tragedy,Benvolio,1,2,99,Your lady's love against some other maid,male,0.19
100347,Romeo and Juliet,Tragedy,Benvolio,1,2,100,"That I will show you shining at this feast,",male,0.0
100348,Romeo and Juliet,Tragedy,Benvolio,1,2,101,And she shall scant show well that now shows best.,male,1.0
100349,Romeo and Juliet,Tragedy,Romeo,1,2,102,"I'll go along, no such sight to be shown,",male,0.0
100350,Romeo and Juliet,Tragedy,Romeo,1,2,103,But to rejoice in splendor of mine own.,male,0.6
100351,Romeo and Juliet,Tragedy,Lady Capulet,1,3,1,"Nurse, where's my daughter? call her forth to me.",female,0.0
100352,Romeo and Juliet,Tragedy,Nurse,1,3,2,"Now, by my maidenhead, at twelve year old,",female,0.1
100353,Romeo and Juliet,Tragedy,Nurse,1,3,3,"I bade her come. What, lamb! what, ladybird!",female,0.0
100354,Romeo and Juliet,Tragedy,Nurse,1,3,4,"God forbid! Where's this girl? What, Juliet!",female,0.0
100355,Romeo and Juliet,Tragedy,Juliet,1,3,5,How now! who calls?,female,0.0
100356,Romeo and Juliet,Tragedy,Nurse,1,3,6,Your mother.,female,0.0
100357,Romeo and Juliet,Tragedy,Juliet,1,3,7,"Madam, I am here.",female,0.0
100358,Romeo and Juliet,Tragedy,Juliet,1,3,8,What is your will?,female,0.0
100359,Romeo and Juliet,Tragedy,Lady Capulet,1,3,9,"This is the matter:--Nurse, give leave awhile,",female,0.0
100360,Romeo and Juliet,Tragedy,Lady Capulet,1,3,10,"We must talk in secret:--nurse, come back again;",female,0.0
100361,Romeo and Juliet,Tragedy,Lady Capulet,1,3,11,"I have remember'd me, thou's hear our counsel.",female,0.0
100362,Romeo and Juliet,Tragedy,Lady Capulet,1,3,12,Thou know'st my daughter's of a pretty age.,female,0.25
100363,Romeo and Juliet,Tragedy,Nurse,1,3,13,"Faith, I can tell her age unto an hour.",female,0.0
100364,Romeo and Juliet,Tragedy,Lady Capulet,1,3,14,She's not fourteen.,female,0.0
100365,Romeo and Juliet,Tragedy,Nurse,1,3,15,"I'll lay fourteen of my teeth,--",female,0.0
100366,Romeo and Juliet,Tragedy,Nurse,1,3,16,"And yet, to my teeth be it spoken, I have but four--",female,0.0
100367,Romeo and Juliet,Tragedy,Nurse,1,3,17,She is not fourteen. How long is it now,female,-0.05
100368,Romeo and Juliet,Tragedy,Nurse,1,3,18,To Lammas-tide?,female,0.0
100369,Romeo and Juliet,Tragedy,Lady Capulet,1,3,19,A fortnight and odd days.,female,-0.17
100370,Romeo and Juliet,Tragedy,Nurse,1,3,20,"Even or odd, of all days in the year,",female,-0.17
100371,Romeo and Juliet,Tragedy,Nurse,1,3,21,Come Lammas-eve at night shall she be fourteen.,female,0.0
100372,Romeo and Juliet,Tragedy,Nurse,1,3,22,Susan and she--God rest all Christian souls!--,female,0.0
100373,Romeo and Juliet,Tragedy,Nurse,1,3,23,"Were of an age: well, Susan is with God;",female,0.0
100374,Romeo and Juliet,Tragedy,Nurse,1,3,24,"She was too good for me: but, as I said,",female,0.7
100375,Romeo and Juliet,Tragedy,Nurse,1,3,25,On Lammas-eve at night shall she be fourteen;,female,0.0
100376,Romeo and Juliet,Tragedy,Nurse,1,3,26,"That shall she, marry; I remember it well.",female,0.0
100377,Romeo and Juliet,Tragedy,Nurse,1,3,27,'Tis since the earthquake now eleven years;,female,0.0
100378,Romeo and Juliet,Tragedy,Nurse,1,3,28,"And she was wean'd,--I never shall forget it,--",female,0.0
100379,Romeo and Juliet,Tragedy,Nurse,1,3,29,"Of all the days of the year, upon that day:",female,0.0
100380,Romeo and Juliet,Tragedy,Nurse,1,3,30,"For I had then laid wormwood to my dug,",female,0.0
100381,Romeo and Juliet,Tragedy,Nurse,1,3,31,Sitting in the sun under the dove-house wall;,female,0.0
100382,Romeo and Juliet,Tragedy,Nurse,1,3,32,My lord and you were then at Mantua:--,female,0.0
100383,Romeo and Juliet,Tragedy,Nurse,1,3,33,"Nay, I do bear a brain:--but, as I said,",female,0.0
100384,Romeo and Juliet,Tragedy,Nurse,1,3,34,When it did taste the wormwood on the nipple,female,0.0
100385,Romeo and Juliet,Tragedy,Nurse,1,3,35,"Of my dug and felt it bitter, pretty fool,",female,0.07
100386,Romeo and Juliet,Tragedy,Nurse,1,3,36,To see it tetchy and fall out with the dug!,female,0.0
100387,Romeo and Juliet,Tragedy,Nurse,1,3,37,"Shake quoth the dove-house: 'twas no need, I trow,",female,0.0
100388,Romeo and Juliet,Tragedy,Nurse,1,3,38,To bid me trudge:,female,0.0
100389,Romeo and Juliet,Tragedy,Nurse,1,3,39,And since that time it is eleven years;,female,0.0
100390,Romeo and Juliet,Tragedy,Nurse,1,3,40,"For then she could stand alone; nay, by the rood,",female,0.0
100391,Romeo and Juliet,Tragedy,Nurse,1,3,41,She could have run and waddled all about;,female,0.0
100392,Romeo and Juliet,Tragedy,Nurse,1,3,42,"For even the day before, she broke her brow:",female,0.0
100393,Romeo and Juliet,Tragedy,Nurse,1,3,43,And then my husband--God be with his soul!,female,0.0
100394,Romeo and Juliet,Tragedy,Nurse,1,3,44,A' was a merry man--took up the child:,female,0.0
100395,Romeo and Juliet,Tragedy,Nurse,1,3,45,"'Yea,' quoth he, 'dost thou fall upon thy face?",female,0.0
100396,Romeo and Juliet,Tragedy,Nurse,1,3,46,Thou wilt fall backward when thou hast more wit;,female,0.5
100397,Romeo and Juliet,Tragedy,Nurse,1,3,47,"Wilt thou not, Jule?' and, by my holidame,",female,0.0
100398,Romeo and Juliet,Tragedy,Nurse,1,3,48,The pretty wretch left crying and said 'Ay.',female,0.02
100399,Romeo and Juliet,Tragedy,Nurse,1,3,49,"To see, now, how a jest shall come about!",female,0.0
100400,Romeo and Juliet,Tragedy,Nurse,1,3,50,"I warrant, an I should live a thousand years,",female,0.14
100401,Romeo and Juliet,Tragedy,Nurse,1,3,51,"I never should forget it: 'Wilt thou not, Jule?' quoth he;",female,0.0
100402,Romeo and Juliet,Tragedy,Nurse,1,3,52,"And, pretty fool, it stinted and said 'Ay.'",female,0.25
100403,Romeo and Juliet,Tragedy,Lady Capulet,1,3,53,"Enough of this; I pray thee, hold thy peace.",female,0.0
100404,Romeo and Juliet,Tragedy,Nurse,1,3,54,"Yes, madam: yet I cannot choose but laugh,",female,0.3
100405,Romeo and Juliet,Tragedy,Nurse,1,3,55,To think it should leave crying and say 'Ay.',female,-0.2
100406,Romeo and Juliet,Tragedy,Nurse,1,3,56,"And yet, I warrant, it had upon its brow",female,0.0
100407,Romeo and Juliet,Tragedy,Nurse,1,3,57,A bump as big as a young cockerel's stone;,female,0.05
100408,Romeo and Juliet,Tragedy,Nurse,1,3,58,A parlous knock; and it cried bitterly:,female,-0.1
100409,Romeo and Juliet,Tragedy,Nurse,1,3,59,"'Yea,' quoth my husband,'fall'st upon thy face?",female,0.0
100410,Romeo and Juliet,Tragedy,Nurse,1,3,60,Thou wilt fall backward when thou comest to age;,female,0.0
100411,Romeo and Juliet,Tragedy,Nurse,1,3,61,"Wilt thou not, Jule?' it stinted and said 'Ay.'",female,0.0
100412,Romeo and Juliet,Tragedy,Juliet,1,3,62,"And stint thou too, I pray thee, nurse, say I.",female,0.0
100413,Romeo and Juliet,Tragedy,Nurse,1,3,63,"Peace, I have done. God mark thee to his grace!",female,0.0
100414,Romeo and Juliet,Tragedy,Nurse,1,3,64,Thou wast the prettiest babe that e'er I nursed:,female,0.0
100415,Romeo and Juliet,Tragedy,Nurse,1,3,65,"An I might live to see thee married once,",female,0.19
100416,Romeo and Juliet,Tragedy,Nurse,1,3,66,I have my wish.,female,0.0
100417,Romeo and Juliet,Tragedy,Lady Capulet,1,3,67,"Marry, that 'marry' is the very theme",female,0.2
100418,Romeo and Juliet,Tragedy,Lady Capulet,1,3,68,"I came to talk of. Tell me, daughter Juliet,",female,0.0
100419,Romeo and Juliet,Tragedy,Lady Capulet,1,3,69,How stands your disposition to be married?,female,0.25
100420,Romeo and Juliet,Tragedy,Juliet,1,3,70,It is an honour that I dream not of.,female,0.0
100421,Romeo and Juliet,Tragedy,Nurse,1,3,71,"An honour! were not I thine only nurse,",female,0.0
100422,Romeo and Juliet,Tragedy,Nurse,1,3,72,I would say thou hadst suck'd wisdom from thy teat.,female,0.0
100423,Romeo and Juliet,Tragedy,Lady Capulet,1,3,73,"Well, think of marriage now; younger than you,",female,0.0
100424,Romeo and Juliet,Tragedy,Lady Capulet,1,3,74,"Here in Verona, ladies of esteem,",female,0.0
100425,Romeo and Juliet,Tragedy,Lady Capulet,1,3,75,"Are made already mothers: by my count,",female,0.0
100426,Romeo and Juliet,Tragedy,Lady Capulet,1,3,76,I was your mother much upon these years,female,0.2
100427,Romeo and Juliet,Tragedy,Lady Capulet,1,3,77,That you are now a maid. Thus then in brief:,female,0.0
100428,Romeo and Juliet,Tragedy,Lady Capulet,1,3,78,The valiant Paris seeks you for his love.,female,0.5
100429,Romeo and Juliet,Tragedy,Nurse,1,3,79,"A man, young lady! lady, such a man",female,0.06
100430,Romeo and Juliet,Tragedy,Nurse,1,3,80,"As all the world--why, he's a man of wax.",female,0.0
100431,Romeo and Juliet,Tragedy,Lady Capulet,1,3,81,Verona's summer hath not such a flower.,female,0.0
100432,Romeo and Juliet,Tragedy,Nurse,1,3,82,"Nay, he's a flower; in faith, a very flower.",female,0.2
100433,Romeo and Juliet,Tragedy,Lady Capulet,1,3,83,What say you? can you love the gentleman?,female,0.5
100434,Romeo and Juliet,Tragedy,Lady Capulet,1,3,84,This night you shall behold him at our feast;,female,0.0
100435,Romeo and Juliet,Tragedy,Lady Capulet,1,3,85,"Read o'er the volume of young Paris' face,",female,0.1
100436,Romeo and Juliet,Tragedy,Lady Capulet,1,3,86,And find delight writ there with beauty's pen;,female,0.0
100437,Romeo and Juliet,Tragedy,Lady Capulet,1,3,87,"Examine every married lineament,",female,0.25
100438,Romeo and Juliet,Tragedy,Lady Capulet,1,3,88,And see how one another lends content,female,0.0
100439,Romeo and Juliet,Tragedy,Lady Capulet,1,3,89,And what obscured in this fair volume lies,female,0.7
100440,Romeo and Juliet,Tragedy,Lady Capulet,1,3,90,Find written in the margent of his eyes.,female,0.0
100441,Romeo and Juliet,Tragedy,Lady Capulet,1,3,91,"This precious book of love, this unbound lover,",female,0.5
100442,Romeo and Juliet,Tragedy,Lady Capulet,1,3,92,"To beautify him, only lacks a cover:",female,0.0
100443,Romeo and Juliet,Tragedy,Lady Capulet,1,3,93,"The fish lives in the sea, and 'tis much pride",female,0.2
100444,Romeo and Juliet,Tragedy,Lady Capulet,1,3,94,For fair without the fair within to hide:,female,0.7
100445,Romeo and Juliet,Tragedy,Lady Capulet,1,3,95,"That book in many's eyes doth share the glory,",female,0.5
100446,Romeo and Juliet,Tragedy,Lady Capulet,1,3,96,That in gold clasps locks in the golden story;,female,0.3
100447,Romeo and Juliet,Tragedy,Lady Capulet,1,3,97,"So shall you share all that he doth possess,",female,0.0
100448,Romeo and Juliet,Tragedy,Lady Capulet,1,3,98,"By having him, making yourself no less.",female,0.08
100449,Romeo and Juliet,Tragedy,Nurse,1,3,99,"No less! nay, bigger; women grow by men.",female,0.05
100450,Romeo and Juliet,Tragedy,Lady Capulet,1,3,100,"Speak briefly, can you like of Paris' love?",female,0.25
100451,Romeo and Juliet,Tragedy,Juliet,1,3,101,"I'll look to like, if looking liking move:",female,0.0
100452,Romeo and Juliet,Tragedy,Juliet,1,3,102,But no more deep will I endart mine eye,female,-0.12
100453,Romeo and Juliet,Tragedy,Juliet,1,3,103,Than your consent gives strength to make it fly.,female,0.8
100454,Romeo and Juliet,Tragedy,Servant,1,3,104,"Madam, the guests are come, supper served up, you",male,0.0
100455,Romeo and Juliet,Tragedy,Servant,1,3,105,"called, my young lady asked for, the nurse cursed in",male,0.1
100456,Romeo and Juliet,Tragedy,Servant,1,3,106,"the pantry, and every thing in extremity. I must",male,0.0
100457,Romeo and Juliet,Tragedy,Servant,1,3,107,"hence to wait; I beseech you, follow straight.",male,0.2
100458,Romeo and Juliet,Tragedy,Lady Capulet,1,3,108,We follow thee.,female,0.0
100459,Romeo and Juliet,Tragedy,Lady Capulet,1,3,109,"Juliet, the county stays.",female,0.0
100460,Romeo and Juliet,Tragedy,Nurse,1,3,110,"Go, girl, seek happy nights to happy days.",female,0.8
100461,Romeo and Juliet,Tragedy,Romeo,1,4,1,"What, shall this speech be spoke for our excuse?",male,-0.05
100462,Romeo and Juliet,Tragedy,Romeo,1,4,2,Or shall we on without a apology?,male,0.0
100463,Romeo and Juliet,Tragedy,Benvolio,1,4,3,The date is out of such prolixity:,male,0.0
100464,Romeo and Juliet,Tragedy,Benvolio,1,4,4,"We'll have no Cupid hoodwink'd with a scarf,",male,0.0
100465,Romeo and Juliet,Tragedy,Benvolio,1,4,5,"Bearing a Tartar's painted bow of lath,",male,0.0
