Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex
5883,The Comedy of Errors,Comedy,Luciana,2,1,9,"They'll go or come: if so, be patient, sister.",female
5884,The Comedy of Errors,Comedy,Adriana,2,1,10,Why should their liberty than ours be more?,female
5885,The Comedy of Errors,Comedy,Luciana,2,1,11,Because their business still lies out o' door.,female
5886,The Comedy of Errors,Comedy,Adriana,2,1,12,"Look, when I serve him so, he takes it ill.",female
5887,The Comedy of Errors,Comedy,Luciana,2,1,13,"O, know he is the bridle of your will.",female
5888,The Comedy of Errors,Comedy,Adriana,2,1,14,There's none but asses will be bridled so.,female
5889,The Comedy of Errors,Comedy,Luciana,2,1,15,"Why, headstrong liberty is lash'd with woe.",female
5890,The Comedy of Errors,Comedy,Luciana,2,1,16,There's nothing situate under heaven's eye,female
5891,The Comedy of Errors,Comedy,Luciana,2,1,17,"But hath his bound, in earth, in sea, in sky:",female
5892,The Comedy of Errors,Comedy,Luciana,2,1,18,"The beasts, the fishes, and the winged fowls,",female
5893,The Comedy of Errors,Comedy,Luciana,2,1,19,Are their males' subjects and at their controls:,female
5894,The Comedy of Errors,Comedy,Luciana,2,1,20,"Men, more divine, the masters of all these,",female
5895,The Comedy of Errors,Comedy,Luciana,2,1,21,"Lords of the wide world and wild watery seas,",female
5896,The Comedy of Errors,Comedy,Luciana,2,1,22,"Indued with intellectual sense and souls,",female
5897,The Comedy of Errors,Comedy,Luciana,2,1,23,"Of more preeminence than fish and fowls,",female
5898,The Comedy of Errors,Comedy,Luciana,2,1,24,"Are masters to their females, and their lords:",female
5899,The Comedy of Errors,Comedy,Luciana,2,1,25,Then let your will attend on their accords.,female
5900,The Comedy of Errors,Comedy,Adriana,2,1,26,This servitude makes you to keep unwed.,female
5901,The Comedy of Errors,Comedy,Luciana,2,1,27,"Not this, but troubles of the marriage-bed.",female
5902,The Comedy of Errors,Comedy,Adriana,2,1,28,"But, were you wedded, you would bear some sway.",female
5903,The Comedy of Errors,Comedy,Luciana,2,1,29,"Ere I learn love, I'll practise to obey.",female
5904,The Comedy of Errors,Comedy,Adriana,2,1,30,How if your husband start some other where?,female
5905,The Comedy of Errors,Comedy,Luciana,2,1,31,"Till he come home again, I would forbear.",female
5906,The Comedy of Errors,Comedy,Adriana,2,1,32,Patience unmoved! no marvel though she pause;,female
5907,The Comedy of Errors,Comedy,Adriana,2,1,33,They can be meek that have no other cause.,female
5908,The Comedy of Errors,Comedy,Adriana,2,1,34,"A wretched soul, bruised with adversity,",female
5909,The Comedy of Errors,Comedy,Adriana,2,1,35,We bid be quiet when we hear it cry;,female
5910,The Comedy of Errors,Comedy,Adriana,2,1,36,"But were we burdened with like weight of pain,",female
5911,The Comedy of Errors,Comedy,Adriana,2,1,37,As much or more would we ourselves complain:,female
5912,The Comedy of Errors,Comedy,Adriana,2,1,38,"So thou, that hast no unkind mate to grieve thee,",female
5913,The Comedy of Errors,Comedy,Adriana,2,1,39,"With urging helpless patience wouldst relieve me,",female
5914,The Comedy of Errors,Comedy,Adriana,2,1,40,"But, if thou live to see like right bereft,",female
5915,The Comedy of Errors,Comedy,Adriana,2,1,41,This fool-begg'd patience in thee will be left.,female
5916,The Comedy of Errors,Comedy,Luciana,2,1,42,"Well, I will marry one day, but to try.",female
5917,The Comedy of Errors,Comedy,Luciana,2,1,43,Here comes your man; now is your husband nigh.,female
5918,The Comedy of Errors,Comedy,Adriana,2,1,44,"Say, is your tardy master now at hand?",female
5919,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,45,"Nay, he's at two hands with me, and that my two ears",male
5920,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,46,can witness.,male
5921,The Comedy of Errors,Comedy,Adriana,2,1,47,"Say, didst thou speak with him? know'st thou his mind?",female
5922,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,48,"Ay, ay, he told his mind upon mine ear:",male
5923,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,49,"Beshrew his hand, I scarce could understand it.",male
5924,The Comedy of Errors,Comedy,Luciana,2,1,50,"Spake he so doubtfully, thou couldst not feel his meaning?",female
5925,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,51,"Nay, he struck so plainly, I could too well feel his",male
5926,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,52,blows; and withal so doubtfully that I could scarce,male
5927,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,53,understand them.,male
5928,The Comedy of Errors,Comedy,Adriana,2,1,54,"But say, I prithee, is he coming home? It seems he",female
5929,The Comedy of Errors,Comedy,Adriana,2,1,55,hath great care to please his wife.,female
5930,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,56,"Why, mistress, sure my master is horn-mad.",male
5931,The Comedy of Errors,Comedy,Adriana,2,1,57,"Horn-mad, thou villain!",female
5932,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,58,I mean not cuckold-mad;,male
5933,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,59,"But, sure, he is stark mad.",male
5934,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,60,"When I desired him to come home to dinner,",male
5935,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,61,He ask'd me for a thousand marks in gold:,male
5936,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,62,"''Tis dinner-time,' quoth I; 'My gold!' quoth he;",male
5937,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,63,"'Your meat doth burn,' quoth I; 'My gold!' quoth he:",male
5938,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,64,'Will you come home?' quoth I; 'My gold!' quoth he.,male
5939,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,65,"'Where is the thousand marks I gave thee, villain?'",male
5940,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,66,"'The pig,' quoth I, 'is burn'd;' 'My gold!' quoth he:",male
5941,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,67,"'My mistress, sir' quoth I; 'Hang up thy mistress!",male
5942,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,68,I know not thy mistress; out on thy mistress!',male
5943,The Comedy of Errors,Comedy,Luciana,2,1,69,Quoth who?,female
5944,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,70,Quoth my master:,male
5945,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,71,"'I know,' quoth he, 'no house, no wife, no mistress.'",male
5946,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,72,"So that my errand, due unto my tongue,",male
5947,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,73,"I thank him, I bare home upon my shoulders;",male
5948,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,74,"For, in conclusion, he did beat me there.",male
5949,The Comedy of Errors,Comedy,Adriana,2,1,75,"Go back again, thou slave, and fetch him home.",female
5950,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,76,"Go back again, and be new beaten home?",male
5951,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,77,"For God's sake, send some other messenger.",male
5952,The Comedy of Errors,Comedy,Adriana,2,1,78,"Back, slave, or I will break thy pate across.",female
5953,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,79,And he will bless that cross with other beating:,male
5954,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,80,Between you I shall have a holy head.,male
5955,The Comedy of Errors,Comedy,Adriana,2,1,81,"Hence, prating peasant! fetch thy master home.",female
5956,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,82,"Am I so round with you as you with me,",male
5957,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,83,That like a football you do spurn me thus?,male
5958,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,84,"You spurn me hence, and he will spurn me hither:",male
5959,The Comedy of Errors,Comedy,Dromio Of Ephesus,2,1,85,"If I last in this service, you must case me in leather.",male
5960,The Comedy of Errors,Comedy,Luciana,2,1,86,"Fie, how impatience loureth in your face!",female
5961,The Comedy of Errors,Comedy,Adriana,2,1,87,"His company must do his minions grace,",female
5962,The Comedy of Errors,Comedy,Adriana,2,1,88,Whilst I at home starve for a merry look.,female
5963,The Comedy of Errors,Comedy,Adriana,2,1,89,Hath homely age the alluring beauty took,female
5964,The Comedy of Errors,Comedy,Adriana,2,1,90,From my poor cheek? then he hath wasted it:,female
5965,The Comedy of Errors,Comedy,Adriana,2,1,91,Are my discourses dull? barren my wit?,female
5966,The Comedy of Errors,Comedy,Adriana,2,1,92,"If voluble and sharp discourse be marr'd,",female
5967,The Comedy of Errors,Comedy,Adriana,2,1,93,Unkindness blunts it more than marble hard:,female
5968,The Comedy of Errors,Comedy,Adriana,2,1,94,Do their gay vestments his affections bait?,female
5969,The Comedy of Errors,Comedy,Adriana,2,1,95,That's not my fault: he's master of my state:,female
5970,The Comedy of Errors,Comedy,Adriana,2,1,96,"What ruins are in me that can be found,",female
5971,The Comedy of Errors,Comedy,Adriana,2,1,97,By him not ruin'd? then is he the ground,female
5972,The Comedy of Errors,Comedy,Adriana,2,1,98,Of my defeatures. My decayed fair,female
5973,The Comedy of Errors,Comedy,Adriana,2,1,99,A sunny look of his would soon repair,female
5974,The Comedy of Errors,Comedy,Adriana,2,1,100,"But, too unruly deer, he breaks the pale",female
5975,The Comedy of Errors,Comedy,Adriana,2,1,101,And feeds from home; poor I am but his stale.,female
5976,The Comedy of Errors,Comedy,Luciana,2,1,102,"Self-harming jealousy! fie, beat it hence!",female
5977,The Comedy of Errors,Comedy,Adriana,2,1,103,Unfeeling fools can with such wrongs dispense.,female
5978,The Comedy of Errors,Comedy,Adriana,2,1,104,"I know his eye doth homage otherwhere,",female
5979,The Comedy of Errors,Comedy,Adriana,2,1,105,Or else what lets it but he would be here?,female
5980,The Comedy of Errors,Comedy,Adriana,2,1,106,"Sister, you know he promised me a chain;",female
5981,The Comedy of Errors,Comedy,Adriana,2,1,107,"Would that alone, alone he would detain,",female
5982,The Comedy of Errors,Comedy,Adriana,2,1,108,So he would keep fair quarter with his bed!,female
5983,The Comedy of Errors,Comedy,Adriana,2,1,109,I see the jewel best enamelled,female
5984,The Comedy of Errors,Comedy,Adriana,2,1,110,"Will lose his beauty; yet the gold bides still,",female
5985,The Comedy of Errors,Comedy,Adriana,2,1,111,"That others touch, and often touching will",female
5986,The Comedy of Errors,Comedy,Adriana,2,1,112,"Wear gold: and no man that hath a name,",female
5987,The Comedy of Errors,Comedy,Adriana,2,1,113,By falsehood and corruption doth it shame.,female
5988,The Comedy of Errors,Comedy,Adriana,2,1,114,"Since that my beauty cannot please his eye,",female
5989,The Comedy of Errors,Comedy,Adriana,2,1,115,"I'll weep what's left away, and weeping die.",female
5990,The Comedy of Errors,Comedy,Luciana,2,1,116,How many fond fools serve mad jealousy!,female
5991,The Comedy of Errors,Comedy,Of Syracuse,2,2,2,The gold I gave to Dromio is laid up,male
5992,The Comedy of Errors,Comedy,Of Syracuse,2,2,3,Safe at the Centaur; and the heedful slave,male
5993,The Comedy of Errors,Comedy,Of Syracuse,2,2,4,"Is wander'd forth, in care to seek me out",male
5994,The Comedy of Errors,Comedy,Of Syracuse,2,2,5,By computation and mine host's report.,male
5995,The Comedy of Errors,Comedy,Of Syracuse,2,2,6,I could not speak with Dromio since at first,male
5996,The Comedy of Errors,Comedy,Of Syracuse,2,2,7,"I sent him from the mart. See, here he comes.",male
5997,The Comedy of Errors,Comedy,Of Syracuse,2,2,8,How now sir! is your merry humour alter'd?,male
5998,The Comedy of Errors,Comedy,Of Syracuse,2,2,9,"As you love strokes, so jest with me again.",male
5999,The Comedy of Errors,Comedy,Of Syracuse,2,2,10,You know no Centaur? you received no gold?,male
6000,The Comedy of Errors,Comedy,Of Syracuse,2,2,11,Your mistress sent to have me home to dinner?,male
6001,The Comedy of Errors,Comedy,Of Syracuse,2,2,12,"My house was at the Phoenix? Wast thou mad,",male
6002,The Comedy of Errors,Comedy,Of Syracuse,2,2,13,That thus so madly thou didst answer me?,male
6003,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,14,"What answer, sir? when spake I such a word?",male
6004,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,15,ANTIPHOLUS,male
6005,The Comedy of Errors,Comedy,Of Syracuse,2,2,16,"Even now, even here, not half an hour since.",male
6006,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,17,"I did not see you since you sent me hence,",male
6007,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,18,"Home to the Centaur, with the gold you gave me.",male
6008,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,19,ANTIPHOLUS,male
6009,The Comedy of Errors,Comedy,Of Syracuse,2,2,20,"Villain, thou didst deny the gold's receipt,",male
6010,The Comedy of Errors,Comedy,Of Syracuse,2,2,21,And told'st me of a mistress and a dinner;,male
6011,The Comedy of Errors,Comedy,Of Syracuse,2,2,22,"For which, I hope, thou felt'st I was displeased.",male
6012,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,23,I am glad to see you in this merry vein:,male
6013,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,24,"What means this jest? I pray you, master, tell me.",male
6014,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,25,ANTIPHOLUS,male
6015,The Comedy of Errors,Comedy,Of Syracuse,2,2,26,"Yea, dost thou jeer and flout me in the teeth?",male
6016,The Comedy of Errors,Comedy,Of Syracuse,2,2,27,"Think'st thou I jest? Hold, take thou that, and that.",male
6017,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,28,"Hold, sir, for God's sake! now your jest is earnest:",male
6018,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,29,Upon what bargain do you give it me?,male
6019,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,30,ANTIPHOLUS,male
6020,The Comedy of Errors,Comedy,Of Syracuse,2,2,31,Because that I familiarly sometimes,male
6021,The Comedy of Errors,Comedy,Of Syracuse,2,2,32,"Do use you for my fool and chat with you,",male
6022,The Comedy of Errors,Comedy,Of Syracuse,2,2,33,Your sauciness will jest upon my love,male
6023,The Comedy of Errors,Comedy,Of Syracuse,2,2,34,And make a common of my serious hours.,male
6024,The Comedy of Errors,Comedy,Of Syracuse,2,2,35,"When the sun shines let foolish gnats make sport,",male
6025,The Comedy of Errors,Comedy,Of Syracuse,2,2,36,But creep in crannies when he hides his beams.,male
6026,The Comedy of Errors,Comedy,Of Syracuse,2,2,37,"If you will jest with me, know my aspect,",male
6027,The Comedy of Errors,Comedy,Of Syracuse,2,2,38,"And fashion your demeanor to my looks,",male
6028,The Comedy of Errors,Comedy,Of Syracuse,2,2,39,Or I will beat this method in your sconce.,male
6029,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,40,"Sconce call you it? so you would leave battering, I",male
6030,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,41,had rather have it a head: an you use these blows,male
6031,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,42,"long, I must get a sconce for my head and ensconce",male
6032,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,43,it too; or else I shall seek my wit in my shoulders.,male
6033,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,44,"But, I pray, sir why am I beaten?",male
6034,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,45,ANTIPHOLUS,male
6035,The Comedy of Errors,Comedy,Of Syracuse,2,2,46,Dost thou not know?,male
6036,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,47,"Nothing, sir, but that I am beaten.",male
6037,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,48,ANTIPHOLUS,male
6038,The Comedy of Errors,Comedy,Of Syracuse,2,2,49,Shall I tell you why?,male
6039,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,50,"Ay, sir, and wherefore; for they say every why hath",male
6040,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,51,a wherefore.,male
6041,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,52,ANTIPHOLUS,male
6042,The Comedy of Errors,Comedy,Of Syracuse,2,2,53,"Why, first,--for flouting me; and then, wherefore--",male
6043,The Comedy of Errors,Comedy,Of Syracuse,2,2,54,For urging it the second time to me.,male
6044,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,55,"Was there ever any man thus beaten out of season,",male
6045,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,56,When in the why and the wherefore is neither rhyme,male
6046,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,57,nor reason?,male
6047,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,58,"Well, sir, I thank you.",male
6048,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,59,ANTIPHOLUS,male
6049,The Comedy of Errors,Comedy,Of Syracuse,2,2,60,"Thank me, sir, for what?",male
6050,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,61,"Marry, sir, for this something that you gave me for nothing.",male
6051,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,62,ANTIPHOLUS,male
6052,The Comedy of Errors,Comedy,Of Syracuse,2,2,63,"I'll make you amends next, to give you nothing for",male
6053,The Comedy of Errors,Comedy,Of Syracuse,2,2,64,"something. But say, sir, is it dinner-time?",male
6054,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,65,"No, sir; I think the meat wants that I have.",male
6055,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,66,ANTIPHOLUS,male
